col_white,col_black,col_hispa,col_asian,col_amind,col_pacis,col_twora,dif_white,dif_black,dif_hispa,dif_asian,dif_amind,dif_pacis,dif_twora,mkt_white,mkt_black,mkt_hispa,mkt_asian,mkt_amind,mkt_pacis,mkt_twora,public,private,col_poc,new_england,mid_east,south_east,great_lakes,south_west,rocky_mountains,plains,far_west,selectivity
2.762706039852892,95.37024391755355,0.5774409671295209,0.1860553885866496,0.15760636308328588,0.09943974373955013,0.8465075800545412,-59.90031444444445,68.39385333333333,-5.453678333333333,-0.930439888888889,-0.4039920222222222,0.06232201111111112,-0.9159692666666667,62.62190444444444,25.557042222222222,6.022525444444444,1.1137262666666665,0.559252811111111,0.05292402222222222,1.9197289999999998,1.0,0.0,97.2372939601471,0,0,1,0,0,0,0,0,selective
1.355406685541557,96.80649091953961,0.9074621395711944,0.16759510410080714,0.08177242853226108,0.05443867769851378,0.6268340450160405,-54.552670000000006,58.53588222222223,-3.2038876666666667,-0.9657047222222224,-0.2574359,0.0210458,-0.7996284222222222,55.87193333333333,35.68919777777778,4.087151888888889,1.1288309555555556,0.3370278222222222,0.03731642222222222,1.4097474666666665,1.0,0.0,98.64459331445843,0,0,1,0,0,0,0,0,selective
81.56087177193552,12.450586784683908,1.812751091702209,0.7623696378756031,2.028190021039192,0.06575311874425917,1.3194775740192983,15.562983333333332,-14.094826666666668,-3.879124444444445,-0.4177829333333334,1.4411267333333333,0.030635688888888887,-0.5220631444444445,62.86595222222223,26.06731222222222,5.622266111111111,1.1508773333333333,0.5091807777777778,0.04699561111111111,1.790872888888889,1.0,0.0,18.43912822806447,0,0,1,0,0,0,0,0,non_selective
86.44956575934937,7.204630379354093,2.9621304301930893,2.238553261439573,0.6655421041846155,0.011306236370768573,0.4682718291084864,25.72431,-24.16922875,-1.9762184999999999,0.912068875,0.121492225,-0.0319857875,-1.2464483875,58.721485,31.206865,4.86969125,1.27459825,0.5286236125,0.0430299625,1.703866375,1.0,0.0,13.550434240650626,0,0,1,0,0,0,0,0,more_selective
87.40623482404833,7.883859820977338,2.21462504786591,1.847221954631941,0.6480583524764789,0.0,0.0,25.34094,-24.40738,-1.166189,0.6830598,0.1774932,0.0,0.0,60.65664,32.16418,3.345123,1.134392,0.460121,0.0980445,1.245337,1.0,0.0,12.593765175951667,0,0,1,0,0,0,0,0,more_selective
58.32260936513558,35.40019006434596,1.254276279957365,2.786443990641606,0.5038811499993056,0.07062017901805524,1.6619789709021275,-1.7191549333333331,-2.8536134111111107,-2.9550243333333333,1.4464284888888888,0.17551226666666667,0.03316251111111111,0.24172462222222219,55.86412555555555,35.718094444444446,4.119457000000001,1.1404230888888889,0.2922759555555555,0.037888511111111106,1.4094110888888889,1.0,0.0,41.67739063486443,0,0,1,0,0,0,0,0,selective
81.73175231757457,9.744698270177949,2.302188481152307,4.695412651567179,0.8100735831748754,0.0,0.7158746963530976,28.523355555555554,-4.177285333333334,-16.40838,0.01943186666666667,-0.1176565,-0.18479114444444444,-2.2373842222222224,52.48585111111111,13.835836666666667,18.690214444444443,4.634470888888889,0.9205686111111111,0.2054243222222222,3.212556222222222,0.0,1.0,18.268247682425407,0,0,1,0,0,0,0,0,more_selective
1.6991607656480157,95.74814199386238,1.8949900425167203,0.502288485003291,0.0,0.04807381037700604,0.10734490259258825,-56.76546333333334,60.51531666666667,-2.9728093333333336,-0.8138681666666666,-0.4593644666666667,-0.024067533333333335,-1.6449316666666667,58.40407666666667,31.82083666666667,4.800271333333334,1.2982573333333334,0.4593644666666667,0.07042823333333333,1.7484513333333334,0.0,1.0,98.30083923435198,0,0,1,0,0,0,0,0,selective
1.785025302475307,96.64748532285017,1.317518784116819,0.2499705905577083,0.0,0.0,0.0,-56.94233,62.46069,-3.5463880000000003,-1.01280005,-0.577923,-0.05743915,-0.905908,58.66617,30.87401,4.818746,1.254203,0.577923,0.10918315,1.6113955,0.0,1.0,98.2149746975247,0,0,1,0,0,0,0,0,selective
41.70112586409117,53.905910099575514,1.8866110238915463,0.4566707682307078,0.5257519227229032,0.2243752102338686,1.2995551112543036,-17.04273111111111,14.004682444444445,-2.821553333333333,-0.7644040555555556,0.14875644444444444,0.15919276666666665,-0.3933897333333334,55.22794666666667,35.35630777777778,4.549100222222222,1.182572,0.33266825555555557,0.050980788888888885,1.707667888888889,0.0,1.0,58.29887413590885,0,0,1,0,0,0,0,0,selective
81.94776261992843,10.839323291406377,3.5524443660012595,0.23384541394487363,1.2480425618857622,0.5516814359844484,1.6269003108488378,14.808620888888889,-14.968959111111111,-2.486764722222222,-1.2658373333333333,0.7818161666666668,0.46263390000000004,-0.3460756444444445,63.065962222222225,25.26951888888889,5.862636222222222,1.4880595555555556,0.40419297777777774,0.07777795555555556,1.8921115555555557,0.0,1.0,18.05223738007156,0,0,1,0,0,0,0,0,non_selective
70.49687598396712,26.854159431284565,1.3060084820795945,0.5930836391613532,0.6732379650903035,0.0766344984170782,0.0,7.787660444444445,-5.285290833333333,-4.041435222222223,-0.6295541222222222,0.1728617,0.03289792222222222,-1.7715557777777777,58.77017111111112,30.638964444444444,5.274469777777778,1.189498888888889,0.46275879999999997,0.04761353333333333,1.7715557777777777,1.0,0.0,29.503124016032896,0,0,1,0,0,0,0,0,selective
